SMILES,Parent,Tanimoto Similarity
C1CC2(CCC1)C(CN(Cc1cc(C#CCO)cs1)C2)O,OCC#Cc1csc(CN2CCC3(O)CCCCC3C2)c1,0.7704918032786885
C1(C(C(C(C(C)C)=CC=1)C(OC)=O)Cc1c(c(c(c(c1)F)F)F)F)C(OC)=O,COC(=O)C(C#N)=CC1C(C(=O)OCc2c(F)c(F)c(CC=O)c(F)c2F)C1(C)C,0.4444444444444444
C(CC)CCC(N(CC(C)C)CC(N1CCc2c(C1)cccc2)=O)C(=O)NCCc1c[nH]c2c1cc(cc2)C(N(C)CCC)=O,CCc1ccc(CN(C(C)=O)C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CN2CCN(C3CCCCC3)CC2)cc1CC,0.466403162055336
c1cccc2c1c(cn2C)C(=O)C(C)OC(C1C2(CCC1C2)NC(=O)c1ccccc1)=O,COC(=O)C1(NC(=O)c2ccccc2)C2CCC(C2)C1c1cn(C(C)=O)c2ccccc12,0.6813186813186813
C(Cc1cc(c(cc1CC)OC)OC)CO,CCCc1cc(OC)c(CCO)cc1OC,0.7727272727272727
C(CCC)(C(=O)O)NC(=O)c1cc(ccc1OCC)C,CCCCNC(=O)C(C)Oc1ccc(C)cc1C(=O)O,0.6666666666666666
c1(-c2ccccc2C(=O)O)nnc(N)s1,Nc1nnc(-c2ccccc2C(=O)O)s1,1.0
C1CC(CCN1C(CCC(C)C)=O)NC(=O)N1CCC(C)CC1,CCN1CCN(C(=O)C2CCC(C(=O)NC(C)C)CC2)CC1,0.56
c1cccc(-c2c(-c3ccc(cc3)C)c(-c3cccs3)n[nH]2)c1,Cc1ccccc1-n1nc(C(N)=O)cc1-c1ccc(-c2c[c-]ccc2)s1,0.48951048951048953
c1c(C(c2cc3c(cc2)ncs3)O)csc1C,Cc1cncc(C(O)c2cc3sccc3s2)c1,0.5306122448979592
c1(cc(cc(c1)C)NC(c1ccc(nn1)CC)=O)I,CCc1cc(NC(=O)c2ccc(O)c(Cl)c2)n[nH]1,0.46601941747572817
c1ccccc1Sc1ccc(cc1)C=O,O=Cc1ccc(Sc2ccccc2)cc1,1.0
c1cccc(c1)C1CN(CCN1)CCN(C)Cc1cc(F)c(F)cc1,CN1CCN(CC(NCc2ccc(F)cc2F)c2ccccc2)CC1,0.5138888888888888
c1(ccc(cc1)NC(C(Sc1nc(c(c(C)n1)Br)C)C)=O)Br,Cc1csc(SC(C)C(=O)Nc2cc([N+](=O)[O-])ccc2Cl)n1,0.48333333333333334
c1(-c2ccc(cc2)NC(=O)NC2CC2)nc2c(cc(-c3nnc(N4CCOC(C)(C)C4)s3)cc2)nc1C,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3nc(OCC5CCNC5)ccc34)cc2)no1,0.5092592592592593
c1cccc(c1)C(SC)[Si]C,CSC[Se]c1ccccc1,0.5666666666666667
c1(ccc(cc1)F)-c1c2c(nc(n1)NCl)nc[nH]2,Fc1cc2[nH]ncc2cc1Nc1ccnc(Cl)n1,0.4230769230769231
c1cccc(c1)-c1csc(NC(=S)C(F)(F)F)n1,N#CC(=CNc1ccccc1OC(F)F)c1nc(-c2cccc(Br)c2)cs1,0.47244094488188976
C(CCCCCCCC)n1c(N)nc2c1CCC(C2)C=C,C=CCn1c(C2CCCC2)nc(CC2CCCCC2)c1N,0.3140495867768595
c1(c(cccc1)F)NC(=O)c1c(c(cnc1)C)NN,Cc1c(F)cccc1NC(=O)c1cnccc1NN,0.7358490566037735
C1CN(CCO1)Cc1nc2c(c(N)n1)n(CCCC)nc2,CCCc1nn(C)c2c1nc(N)n2CCN1CCOCC1,0.5785123966942148
c1cc(ccc1NC(=O)Nc1ccc(cc1)Oc1ccccc1)-c1cc(c2c(o1)cc(C(F)(F)F)cn2)=O,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2oc(=O)cc(C(F)(F)F)c2c1,0.78
C1(=C(C(=O)N(C1=O)CC=C)c1ccc(cc1)F)N1CCN(CC1)c1nc(N)ncc1,NC(=O)CN1C(=O)SC(=Cc2ccnc(N3CCN(c4ccc(I)cc4)CC3)n2)C1=O,0.5780346820809249
c1ccc(c(c1)F)OCC(OC)=O,COC(=O)COc1ccccc1F,1.0
c1(c(ccc(c1)Nc1ncnc(c1F)N1CCC(CC1)C(=O)OC)N)F,COC(=O)C1CCN(c2ncnc(Nc3ccc(F)c(F)c3)c2N)CC1,0.8904109589041096
c1cccc2c1c(c(C(=O)OC)c1CCCc21)NC(CSc1n(C)nc(c1)N)=O,NC(=O)c1c(NC(=O)COC(=O)c2n[nH]c3ccccc23)sc2c1CCC2,0.5408805031446541
C1CCC(CC1)C(c1c(cc(cc1C)C)OC)N,COc1cc(C)cc(C)c1C(N)C1CCC(C)CC1,0.803921568627451
c1c(ccc(c1)C)S(=O)(Nc1c(C(=O)N)cc(C)s1)=O,Cc1ccc(NC(=O)c2ccc(S(N)(=O)=O)o2)c(Br)c1,0.5370370370370371
C(CNCC(c1ccc(cc1)Cl)OCC)Oc1c(cc(cc1Cl)CN)OC1CCN(C1)OC,CNCCOCCOCCOCCNOOc1ccc(C2CN(C)Cc3c(Cl)cc(Cl)cc32)cc1,0.441025641025641
C1CC(C(=O)O)CCN1C(=O)CNC(=O)N1CCc2ccccc2C1=O,O=C(O)C1CCN(C(=O)NCCCCN2C(=O)c3ccccc3C2=O)C1,0.6164383561643836
C(CCCCCCCCCCCCCCCCNCCC(=O)N)CN,NCCCCCCNCCCCCCCCCCCCCCCC(N)=O,0.9387755102040817
C(CCC(C)C)C(CNC(=O)c1cc(c(cc1)F)[N+](=O)[O-])C,CCCCC(CC)CNC(=O)c1ccc(F)c([N+](=O)[O-])c1,0.7758620689655172
CCC(O)=O,CCCS(=O)(=O)O,0.35714285714285715
c1cccc(c1)Cn1c(c(cc2cc(c(cc21)OC)OC)CNCc1c(cccc1)-c1c(C(=O)OCC)csc1)=O,CCOC(=O)c1cn(Cc2ccccc2OC)c2sc(-c3ccc(OC)cc3)c(CNCc3ccccc3)c2c1=O,0.6864406779661016
C(C)(C)(C)Cc1cc(ccc1OC)OC#N,CCc1ccc(OC(C)(C)C#N)cc1OC,0.6744186046511628
C1CN(CCN1C(C)CS(=O)(=O)C)c1cccs1,CC1CCN(C)CCN1S(=O)(=O)c1cccs1,0.5567010309278351
c1cc(OC(C)C(=O)Nc2oc(nn2)SCC)oc1-c1ccccc1,CCOc1ccc(NC(=O)C(C)Sc2nnc(-c3ccco3)o2)cc1,0.5694444444444444
c1c(ccc(c1)F)C(NCc1cc([N+](=O)[O-])ccc1)C,CC(NCc1cccc([N+](=O)[O-])c1)c1ccc(F)cc1,1.0
C(CC(c1cc(ccc1F)Br)NN=C)CNC,Cc1cc(F)ccc1C(C#N)NCCCN=[N+]=[N-],0.4329896907216495
C(C)(C)(OC(=O)NC(C(OCC)=O)(C(OCC)=O)CCc1ccccc1)C,CCOC(=O)C(CCc1ccccc1)(NC(=O)OC(C)(C)C)C(=O)OCC,1.0
c1cc(ccc1C(=O)OCC1(C(=O)O)CC(=Cc2ccc([N+]([O-])=O)cc2)O1)[N+](=O)[O-],O=C1OC(CO)(COC(=O)c2ccc([N+](=O)[O-])cc2)C/C1=C\c1ccc([N+](=O)[O-])cc1,0.8333333333333334
C(CCN(C)CCC(=O)N)N(C)CC,CCN(CCCN(C)C)CCC(N)=O,0.7837837837837838
c1cc(oc1)C(=O)Nc1nccn1C,Cn1cnc(NC(=O)c2ccco2)c1,0.75
c1(cc(c(OC)cc1)OC)C(=O)NN=Cc1c(O)c(cc2ccc(nc21)-c1cccc(OC)c1)OC,COc1ccc(C=NNC(=O)c2cc(-c3cc(OC)c(OC)c(OC)c3)nc3ccccc23)cc1O,0.6862745098039216
c1c(c(ccc1[N+]([O-])=O)OCCC)NCCc1[nH]ccn1,CCCOc1cccc(NCCc2cnc[nH]2)c1[N+](=O)[O-],0.6833333333333333
c1cccc(c1)NC(=O)CNC(=O)Nc1cc(ccc1)S(=O)(=O)NC,CNC(=O)NC(=O)CNc1cccc(S(=O)(=O)N(C)c2ccccc2)c1,0.704225352112676
c1cccc2c1C(=O)N(C2=O)CCN(C(=O)OCC)S(=O)(=O)c1cc(c(cc1)C)F,CCN(CC)S(=O)(=O)c1cc(C(=O)OCN2C(=O)c3ccccc3C2=O)ccc1F,0.7317073170731707
c1ccccc1OC(C(=O)N(C)C(C)C)c1ccc(cc1)Br,CC(Oc1ccc(Br)cc1)C(=O)N(C)C(C)c1ccccc1,0.8032786885245902
c1(cc(cnc1)C(F)(F)F)C(=O)Nc1ccc(cc1)-c1nc(C(CC(c2c3c(ncn2)[nH]cn3)=O)Cl)cs1,CC(CC(=O)c1cc(-c2cnc3[nH]ccc3c2)ncn1)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,0.5412844036697247
c1(cc(ccc1C)C)N=c1[nH]c(=NCc2ccc(C(F)(F)F)cc2C)[nH]c(C)n1,Cc1cc(C)c(N=c2[nH]c(C)nc(=NCc3ccc(C(F)(F)F)cc3)[nH]2)c(C)c1,0.775
C(C(C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)O)CC1CCCCC1)Cc1ccccc1)CC(=O)O)(C)C)NC(c1cccc(c1)-n1cc(nn1)C)=O,CC(C)(O)c1cnnn1C1CC(C(=O)NC(CCCCNC(=O)OCc2ccccc2)C(=O)C(N)=O)N(C(=O)C(CC2CCCCC2)NC(=O)c2cccc(C(N)=O)c2)C1,0.6606606606606606
C1C(C)CCC(C)N1CC(=O)c1cc2c(cc1C)OCO2,CCc1cc(C(C)=O)cc(N2CC3CCC(C2)O3)c1OC,0.4406779661016949
CN(C)C(=O)N1CCN(CC1)CC=N,C=NN1CCN(CCCN(C)C)C1=O,0.34210526315789475
C(CCCCCCCC)C=CC=CC=CC=CC=CC=CC(=O)NCc1ccc(c(c1)O)O,CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)NCCc1ccc(O)c(O)c1,0.9430051813471503
C1CC(CCN1CCCOC)c1ccc(cc1Cl)Br,COCCN(CCC(N)c1ccc(Br)cc1Cl)C1CC1,0.5871559633027523
C(C(C)C)C(NCC(Nc1cc2c(cc1)OCCS2)=O)O,CC(C)CNCC(O)COc1ccc2c(c1)SCC(=O)N2,0.4406779661016949
c1cc(ccc1OCC)OCC(NC1CCN(CC1)c1ccccc1)=O,CCN1CCC(NC(=O)COc2ccc(Oc3ccccc3)cc2)CC1,0.8289473684210527
C1CC(CC1NC(=O)c1cc(c(cc1)OC)OC)C(N)COC,COc1cc(C(=O)NC2CCCC2CN)ccc1OCC(N)=O,0.609375
c1cccc(-c2ccc(cc2)OOC(C(C)(C)C)=O)c1,CC(C)(C)C(=O)OOc1ccc(-c2ccccc2)cc1,1.0
C1C(C(CC)(CC)C(C)C)CCN1C=C,C=C1CCN(C=O)C(CC)(CC)C1CC,0.35
c1c(ccc(c1)C)-n1c(c(c(n1)C)C(Nc1ccc(cc1)C)=O)-c1ccnc(C)c1,Cc1ccc(-n2nc(C(=O)Nc3cc(C)ccc3C)nc2-c2cccc(C)c2)cc1,0.6941176470588235
C1CCCCC1(C(=O)NCc1nnc2n1CCCC2)C(=O)N(CC)c1ccccc1,O=C(NC1CCCCC1)c1nnc2n1CCC1(CC2)CCN(C(=O)c2ccccc2)C1,0.5617977528089888
c1(ccc(c(c1)F)SCCCNS(=O)(=O)C=C)Br,C=CCSCCNS(=O)(=O)c1ccc(Br)c(F)c1,0.6122448979591837
C(CCC)Cc1c(C(=O)Nc2cccc3CC(=O)Nc32)scn1,CCCNC(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,0.3787878787878788
c1c(ccc(c1)F)C(=O)Nc1sc(Cc2ccc3c(c2)OCCO3)nn1,O=C(Nc1nnc(Cc2ccc3c(c2)OCCO3)o1)c1ccc(F)cc1,0.8552631578947368
C1CCC(C1)c1nc(-c2cncn2CC)c(CNC)cn1,CC(C)CNCc1cnc(-n2cnc3c2CCCC3)nc1,0.4426229508196721
C(CCC[N+](=O)[O-])(N)C,CCCC(N)CC[N+](=O)[O-],0.6530612244897959
C1C(C(=O)O)CC(C)N1S(=O)(c1cc(c(OCC(=O)Nc2c(C)cc(C)cc2Cl)cc1)C)=O,Cc1cc(C)c(NC(=O)COC(=O)C2CC(O)CN2S(=O)(=O)c2ccc(C)c(C)c2)c(Cl)c1,0.797752808988764
c1c(ccc(c1)OC(F)(F)F)Nc1cc2c(cc1)n(C1CC(C)(C)C(C)(C)CC1)c(C(O)C)n2,CC1CC(n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(C(C)(C)O)ccc32)CC(C)(C)C1,0.7096774193548387
c1cccc(c1)OCC(=O)Nc1sc2c(n1)CC(CC2C)C,CC1CCc2nc(NC(=O)C(C)Oc3ccccc3)sc2C1,0.6666666666666666
c1cccc(c1F)OCC(=O)N1CCCC(C1)c1c[nH]c2c1cccc2,O=C(Cc1c[nH]c2ccccc12)N1CCCC(COc2ccccc2F)C1,0.8258064516129032
C(C)n1c(ccc1)C(NC1(C(O)=O)CCOC(C)C1)=O,CC(C)n1cccc1C(=O)NC1(C(=O)O)CCOC1,0.6915887850467289
C(F)(F)(F)c1cc(cc(c1)C(F)(F)F)C(C(F)(F)F)N1CC(C)OC(C1)c1nnn(C(=O)N(C)c2ccc(I)c(C)n2)n1,CC(C)OC(=O)N1c2ccc(C(F)(F)F)nc2C(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2nnn(C)n2)CC1I,0.6
C1CC(CCN1)=CC(=O)c1cc(cc(c1)[N+](=O)[O-])C(O)=O,O=C(O)c1cc(NC(=O)C2CC=CC2)cc([N+](=O)[O-])c1,0.584070796460177
c1cccc(c1)C(c1ccccc1)(c1ccccc1)c1ccc(C(c2[n+](ccs2)C)(C)CO)cc1,CCc1csc(C(O)(c2ncc[nH]2)C(c2ccccc2)(c2ccccc2)c2ccccc2)c1,0.6532663316582915
C(OCCOCCOCCOCCOc1ccc(cc1)O)C,CCOCCOCCOCCOCCOc1ccc(O)cc1,1.0
c1c(ccc(c1)NC(=O)c1ccc(cc1)Oc1ccccc1)-c1nc([nH]o1)=NC(NC(C)(C)C)=O,CC(C)(C)c1cc(=NC(=O)Nc2ccc(Oc3cccc(C(=O)Nc4cccnc4)c3)cc2)[nH]o1,0.7
C(CC=Cc1c(cccc1)C#N)C(OC)=O,COC(=O)CCc1ccccc1C=CC#N,0.7333333333333333
C1C(CC)CC(C)N(C1C)C1(CNCCC1)C(C)C,CCC1CN(C2CCCCC2(C)C)C(CC)CN1,0.4117647058823529
C(CCNC(=O)CCNC(=O)C=Cc1cc(c(c(OC)c1)OC)OC)CN1C(=O)C1=O,COc1cc(C(=O)NCCCCC(=O)NCCN2C(=O)C=CC2=O)cc(OC)c1OC,0.7368421052631579
c12c(c3c(ccc(c3)OC)[nH]1)c1c(c3c2CCN(C3)C)c(C(NCCOC)=O)cn1C,COc1ccc2[nH]c3c(c4c(c5c6cc(OC)ccc6n(CCCN(C)C)c35)CNC4=O)c2c1,0.5297297297297298
c1c(cc(cc1F)S(=O)(=O)Nc1ccc(c(c1)F)F)F,O=[N+]([O-])c1cc(F)cc(Sc2ccc(F)cc2F)c1,0.5471698113207547
C1(C(O)C(O)C(O1)COP(O)(OP(O)(OCC1OC(C(C1O)O)n1ccc(N)nc1=O)=O)=O)OCC(C(O)C(C(C(C(CO)O)O)O)O)(C(=O)[O-])NC(CNC(=O)CO)=O,Nc1ccn(C2OC(COP(=O)([O-])OC3(C(=O)[O-])CC(O)C(NC(=O)CNC(=O)COC4OC(COP(=O)(O)O)C(O)C(O)C4O)C(C(O)C(O)CO)O3)C(O)C2O)c(=O)n1,0.7329192546583851
c1cc(ccc1C(C)C)OCc1nnn(n1)CC(=O)Nc1ccccc1,CC(C)c1ccc(C(C)NC(=O)Cn2nnc(COc3ccccc3)n2)cc1,0.8516129032258064
c1ccc2c(c(c(N)nc2)C=CC(=O)NC(Cl)C)c1,C=CCC(N)C(=O)Nc1ccc(Cl)c2ncccc12,0.4528301886792453
C1CCCCC1(C(=O)OC(C)C(=O)c1ccc(C2CCCO2)cc1)C,CCOC(=O)C1(C2CCCC2)CCCC1OC(=O)c1ccc(C)cc1,0.5211267605633803
C12C(CCC3C1(C)CCC(C=3)=O)C(C(C(C2)C(C)=O)O)(F)F,CC12CCC(=O)C=C1C(F)CC1C2CC(O)C2(C)C(=O)CCC12,0.6065573770491803
C(CC)c1ccc(CCC(N2CCCC2c2ncco2)=O)cc1,CCc1ccc(C2CCCCCN2C(=O)CCc2ccncc2)o1,0.656934306569343
C(C)OC(=O)C1(C(=O)N(CC(=O)NCCC)C(N1)=O)Cc1ccccc1,CCOC(=O)CCCNC(=O)CN1C(=O)NC(C)(c2ccccc2)C1=O,0.7638888888888888
C(C)(C)(NC(=O)C(N(C(CN(S(=O)(C)=O)c1ccc(cc1)Cl)=O)Cc1ccc(C)cc1)CC)C,CCC(C(=O)NC(C)(C)C)N(Cc1ccc(C)cc1)C(=O)CN(c1ccc(Cl)cc1)S(C)(=O)=O,1.0
c1ccc2c(c1Cl)SCC(N2C)C,CNC1CN(S(C)(=O)=O)c2c(Cl)cccc21,0.4810126582278481
C1CC(CCN1C(=O)C=C(c1ccccc1)C)NC1CCCCc2c1cc(OC(F)(F)F)c(c2)OC,Cc1ccccc1C1CCN(C2CCC(NC(=O)C=Cc3ccc4c(c3)OC(F)(F)O4)CC2)CC1,0.4433497536945813
C(CCNS(=O)(c1cc(C)n(Cc2ccccc2)n1)=O)(C)C,Cc1nn(Cc2ccccc2)cc1S(=O)(=O)NCCC(C)C,0.819672131147541
C(CCCCCC(C)(C)CCC)C1COCCO1,CCCCC(COCC)(COCC)C1CCCC1,0.37254901960784315
c1c(ccc(c1)Oc1ccc(C)cc1)C(=O)Nc1n2ncnc2sc1C,Cc1cccc(C(=O)Nc2ccc(Oc3nn4cc(C)nc4s3)cc2)c1,0.6266666666666667
c1c(ccc(c1C(=O)NC)NC(=O)NCC1OCCOC1)F,CNC(=O)c1cc(NC(=O)NCC2COCCO2)ccc1F,0.8548387096774194
c1ccccc1CSCC(NC1CC1)C#C,O=C(C#Cc1ccccc1)NCC1CCSC1,0.4375
c1(ccccc1S(=O)(=O)NCCc1nnc(o1)-c1ccc(s1)CC)C,CCc1ccc(S(=O)(=O)NCCc2nnc(-c3ccccc3C)o2)s1,0.8591549295774648
C(CCC(OC(C)c1ccc(cc1)F)=O)C(=O)OCC,CCOC(=O)CCCC(OC(C)=O)c1ccc(F)cc1,0.8181818181818182
c1cccc2c1c(ccc2)-c1ccc(c2c1cccc2)N=NCCCN1CCCN2CCCC=C2C1,C(=Nc1ccc2ccccc2c1-c1c(N=CN2CCCCC2)ccc2ccccc12)N1CCCCC1,0.5740740740740741
c1cccc(c1)[Se]C1=NN=C(S1)c1ccc(cc1)C#N,N#CC1=N[Se](Sc2ccccc2)N=C1C#N,0.41904761904761906
c1cccc2c1nc(-c1ncnn1CC#N)nc2,N#CCc1c(-c2cnccn2)nn2cccnc12,0.4528301886792453
c1c(ccc(c1)NC(=S)Nc1ccc(cc1)C(C)C)NS(=O)(c1c(C)cc(cc1C)C)=O,Cc1cc(C)c(NS(=O)(=O)c2ccc(NC(=S)Nc3ccc(C(C)C)cc3)cc2)c(C)c1,0.8863636363636364
Cc1cc(c(c(c1)C)OCC)C#N,Cc1cc(C)c(NC#N)cc1C,0.5074626865671642
C1CC2C3CCC4(C)C5C(CCC5(C)C4CC3)CC2(C)CCN1C,CC1C2CCC3C4CCC5CCCCC5(C)C4CCC32CN1C,0.4925373134328358
CC(C)(C)c1ccc2c(c1)C(C)(C)c1ccc(c(c-21)C(C)(C)C)C=NNS(=O)(C1(CCCCC1)C)=O,CCC1(CC)CC(C)(C)c2c1cc1c(c2C=NNS(=O)(=O)c2ccc(C)cc2)C(C)(C)CC1(CC)CC,0.47715736040609136
c1cc(cc(c1)C)C(C(Nc1c(C)cc(C)o1)=O)C=O,Cc1ccc(NC(=O)C(C#N)C(=O)c2ccoc2C)c(C)c1,0.5391304347826087
c1cccc(c1)C(=O)N1CCC(CC1)N1C(=O)c2c(N(C1=O)CC(F)F)cc(cc2)N(CC)C(OCc1cnccn1)=O,CC(=O)CCC1CN(c2ccc(N3CCN(C(=O)c4ccccn4)N(C(=O)c4ccccn4)CC3)c(F)c2)C(=O)O1,0.4686192468619247
c1cc2c(cc1)n(C)nc2CCCO,OC1CCCc2nnccc21,0.19444444444444445
c1cc(ccc1C)-c1nc(CS(=O)(=O)c2c3c(cccc3)n(n2)C)on1,Cc1ccc(-c2nc(Cn3c(S(C)(=O)=O)nc4ccccc43)no2)cc1,0.6891891891891891
C1C2C(C(C)(C)C(C=1)=O)CN(C)CC2=COC,CC(=O)OCC1=C(CN(C)C)C2C=CC1C2,0.28888888888888886
C1CN(CCN1Cc1nc(C)sc1)C(=O)C1CCN(c2nc3c(c4CCCc4s3)[nH]2)C1,Cc1cnc(-c2ncc3c4c(sc3n2)CN(CC(=O)N2CCN(C3CCC3)CC2)CC4)s1,0.5434782608695652
c1cc(ccc1Nc1c2c(cccc2CC)ncc1C#N)F,CCc1ccc(Nc2c(C#N)cnc3c(F)cccc23)cc1,0.7619047619047619
c1c(ccc(c1)CN1CCN(c2c(cccn2)Br)CC1)O,Oc1ccc(Br)cc1CN1CCN(c2ccncc2)CC1,0.6557377049180327
c1ccc2c(c1)c(c(C(NC)c1ccc(F)cc1)s2)C,CNC(c1cc(F)ccc1C)c1cccc2ncccc12,0.6153846153846154
c12ncn(c1ncnc2N)C1OC2C(OP(O)(=O)OP(OCC3C(OC(n4c5c(c([nH]c(N)n5)=O)nc4)=O)CC3)(O)C2)O1,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC4C5OCC4(COP(=O)(O)OC2C3)OC5n2cnc3c(N)ncnc32)c(=O)[nH]1,0.624
C(CNC(=O)c1ccccc1OC(F)F)N(C)S(=O)(=O)C1CC1,CS(=O)(=O)NC1CCN(C(=O)c2ccccc2OC(F)F)CC1,0.672
c1(Cl)c(c2c(ccc(c2Cl)Cl)[nH]1)C=O,O=Cc1c(Cl)[nH]c2c(Cl)c(Cl)ccc12,0.7894736842105263
c1cccc(c1)COc1ccc(cc1C=CC(=O)C)Cl,Cc1ccc(C=CC(=O)Cl)cc1OCc1ccccc1,0.7543859649122807
C(C1CCN(CC1)Cc1ccc(cc1)C=CC(O)=O)c1cc(c(cc1)F)F,O=C(O)C1CCCN(CCO/C=C\c2cc(F)ccc2Cc2ccc(F)cc2)C1,0.5625
c1cc(c(cc1)C)CNCC1Oc2c(OC1)cc(cc2)F,Cc1cc(CNCC2COc3ccccc3O2)ccc1F,0.8032786885245902
C(CCC)CNC(=O)CN=C1N(CCC(=O)N1)Cc1ccc(cc1)C,CCCCNC(=NCc1ccc(C)cc1)NCCCN1C(=O)CCC1=O,0.6344827586206897
c1cc(ccc1)COC(NC(C(=O)N1C(C(=O)Nc2ccc3c(c2)OC(O3)(F)F)C1)C(C)c1cccc(n1)O)=O,CC(NC(=O)N1C(=O)C(Cc2ccnc(N)c2)C1C(=O)OCc1ccccc1)c1ccc2c(c1)OC(F)(F)O2,0.6367713004484304
C1CC(C(C)CC1)C(NC(C)c1ccccc1)O,CC1CCCC(NCC(O)c2ccccc2)C1C,0.6666666666666666
C(CC)(C=C)=CCN=C,C=CC(=CN=C)CCC,0.625
c1cc(ccc1Cl)C(C(N1CCC(CC1)C(=O)N1C2CC(CC1CC2)c1ccccc1)=O)Oc1cccc(c1)Cl,NC(=O)CC1OC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CN(CC2CC2)c2ccccc2)C2CC2)C1=O,0.5689655172413793
c1(ccc2c(c1)sc(c2OC)C(O)=O)F,COc1ccc2cc(F)sc2c1C(=O)O,0.6097560975609756
c1c(cc(cc1)-c1ncnc(n1)OCCOC)C,COCCOc1ccnc(-c2ccnc(C)n2)c1,0.6346153846153846
c1c(ccc(c1)C)-c1ccc(CN2C3CC(C2COc2c(C(O)=O)cno2)C3)cc1C,Cc1cc2c(cc1Cc1ccc(-c3cocn3)cc1)C(=O)N(C1CCOCC1O)C2,0.44571428571428573
C1CCc2c(c(c(C#C[B-])cc2)F)C1,C=CCOc1cc(Cl)[n+]([O-])c2c1CCC2,0.3170731707317073
c1c(ccc(c1)C(F)(F)F)-c1nc(Nc2cn(C)nc2)ncc1C(=O)NC1C(C)OC(C1)C,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnn(CC3OC(=O)NC3C(C)C)c2)c1,0.4891304347826087
c1c(C(NN)CC)ccc(c1)Cc1ccc(cc1C)Cl,CCCc1ccc(C(NN)c2ccc(C)c(Cl)c2)cc1,0.6964285714285714
c1c(ccc(c1)-c1cc(ccc1)-c1c(C)nn(c1C)-c1ccc(C)cc1)C#N,Cc1cccc(-c2cc(C)c(-c3cnn(-c4ccc(C#N)cc4)c3)c(C)c2)c1,0.7125
c1c(ccc(c1)CNC(=O)C(NNC(C=Cc1cc(ccc1OC)Br)=O)=S)Br,COc1cccc(CC(=O)NNC(=S)NC(=O)C=Cc2cc(Br)cc(Br)c2)c1,0.6025641025641025
c1cccc(c1)CC(=O)c1ccc(cc1)-c1c(Cl)c2c(n(CC(=O)C)c(=O)n(C)c2n1)CS(=O)(C)=O,CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(S(C)(=O)=O)n(CC(C)=O)n1,0.6161616161616161
c1cccc(c1)-c1nnc(SCC(=O)N(C)C(c2ccccc2)c2ccco2)n1C,CN(C(=O)CSc1nnc(-c2ccco2)n1C)C(c1ccccc1)c1ccccc1,0.8850574712643678
c1cccc2c1c(C(=O)N1CCC(C1)CN)nn2-c1cc(C)c(Cl)s1,Cc1nn(-c2ccccc2Cl)c2sc(C(=O)N3CCC(CN)C3)cc12,0.7464788732394366
c1c(ccc(c1)C#Cc1ccc(cc1)Oc1ccncc1)CN1CCC2(CC1)CC(C(=O)N2)O,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,0.64
c1cccc(c1)CC(N(Cc1c(Cl)cccc1)C(COc1cc(C(C)C)ccc1)=O)C(NC(C)C)=O,CC(C)NC(=O)C(Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)COc1ccccc1C(C)C,0.8415841584158416
c1cccc(c1)CCNC(Nc1c(C#N)c(nnc1)OCC)=S,CCOc1ccccc1CCNC(=S)Nc1nnccc1C#N,0.696969696969697
C(CNCc1c(OC)c(OC)cnc1)C(=O)OCC,CCOC(=O)CCNCc1c(OC)ncnc1OC,0.6981132075471698
C1(C(C(=O)O)(C)C2C(C(N1C2c1c(cccc1)F)=O)C[NH2+]C)=O,CCN1C(=O)C2C(c3ccccc3F)[NH2+]C(CO)(C(=O)OC)C2C1=O,0.5846153846153846
CC(C)(C)OC(N1CC(CS(=N)c2c1cccc2)C)=N,CN1CC(CO)C(=NS(=O)C(C)(C)C)c2ccccc21,0.48148148148148145
c1cccc(c1C(NC1CCCC1)=O)S(=O)(=O)c1cnn(C)c1,Cn1cc(C(=O)NS(=O)(=O)c2ccccn2)c(C2CCCC2)n1,0.6153846153846154
c1cccc(c1-c1noc(c1C(N1CCNCC1C)=O)C)Cl,Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCNC(C)C1,0.8225806451612904
c1cc(c(c(c1)F)N)S(=O)(=O)N1CCC(CC1)C(=O)c1ccc([N+](=O)[O-])cc1,NS(=O)(=O)c1cccc(N2CCC(C(=O)c3ccc(F)cc3)CC2)c1[N+](=O)[O-],0.7662337662337663
